"id","zipcode","city","combi","agent_id","agent_name","agent_phone","agency_name","agency_address"
177,1213,"Onex","1213 Onex","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
178,1213,"Petit-Lancy","1213 Petit-Lancy","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
179,1214,"Vernier","1214 Vernier","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
180,1215,"GenÁve","1215 GenÁve","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
181,1216,"Cointrin","1216 Cointrin","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
182,1217,"Meyrin","1217 Meyrin","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
183,1218,"Le Grand-Saconnex","1218 Le Grand-Saconnex","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
184,1219,"AÁre","1219 AÁre","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
185,1219,"Châtelaine","1219 Châtelaine","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
186,1219,"Le Lignon","1219 Le Lignon","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
187,1220,"Les Avanchets","1220 Les Avanchets","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
188,1222,"Vésenaz","1222 Vésenaz","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
189,1223,"Cologny","1223 Cologny","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
190,1224,"ChÁne-Bougeries","1224 ChÁne-Bougeries","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
191,1225,"ChÁne-Bourg","1225 ChÁne-Bourg","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
192,1226,"Thônex","1226 Thônex","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
193,1227,"Carouge GE","1227 Carouge GE","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
194,1227,"Les Acacias","1227 Les Acacias","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
195,1228,"Plan-les-Ouates","1228 Plan-les-Ouates","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
196,1231,"Conches","1231 Conches","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
197,1232,"Confignon","1232 Confignon","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
198,1233,"Bernex","1233 Bernex","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
199,1234,"Vessy","1234 Vessy","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
200,1236,"Cartigny","1236 Cartigny","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
201,1237,"Avully","1237 Avully","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
202,1239,"Collex","1239 Collex","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
203,1241,"Puplinge","1241 Puplinge","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
204,1242,"Satigny","1242 Satigny","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
205,1243,"Presinge","1243 Presinge","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
206,1244,"Choulex","1244 Choulex","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
207,1245,"Collonge-Bellerive","1245 Collonge-Bellerive","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
208,1246,"Corsier GE","1246 Corsier GE","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
209,1247,"AniÁres","1247 AniÁres","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
210,1248,"Hermance","1248 Hermance","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
211,1251,"Gy","1251 Gy","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
212,1252,"Meinier","1252 Meinier","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
213,1253,"Vandoeuvres","1253 Vandoeuvres","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
214,1254,"Jussy","1254 Jussy","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
215,1255,"Veyrier","1255 Veyrier","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
216,1256,"Troinex","1256 Troinex","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
217,1257,"La Croix-de-Rozon","1257 La Croix-de-Rozon","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
218,1258,"Perly","1258 Perly","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
219,1260,"Nyon","1260 Nyon","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
220,1261,"Le Vaud","1261 Le Vaud","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
221,1261,"Longirod","1261 Longirod","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
222,1261,"Marchissy","1261 Marchissy","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
223,1262,"Eysins","1262 Eysins","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
224,1263,"Crassier","1263 Crassier","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
225,1264,"St-Cergue","1264 St-Cergue","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
226,1265,"La Cure","1265 La Cure","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
227,1266,"Duillier","1266 Duillier","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
228,1267,"Coinsins","1267 Coinsins","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
229,1267,"Vich","1267 Vich","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
230,1268,"Begnins","1268 Begnins","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
231,1268,"Burtigny","1268 Burtigny","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
232,1269,"Bassins","1269 Bassins","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
233,1270,"Trélex","1270 Trélex","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
234,1271,"Givrins","1271 Givrins","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
235,1272,"Genolier","1272 Genolier","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
236,1273,"Arzier","1273 Arzier","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
237,1273,"Le Muids","1273 Le Muids","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
238,1274,"Grens","1274 Grens","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
239,1274,"Signy","1274 Signy","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
240,1275,"Chéserex","1275 Chéserex","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
241,1276,"Gingins","1276 Gingins","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
242,1277,"Arnex-sur-Nyon","1277 Arnex-sur-Nyon","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
243,1277,"Borex","1277 Borex","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
244,1278,"La Rippe","1278 La Rippe","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
245,1279,"Bogis-Bossey","1279 Bogis-Bossey","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
246,1279,"Chavannes-de-Bogis","1279 Chavannes-de-Bogis","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
247,1281,"Russin","1281 Russin","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
248,1283,"Dardagny","1283 Dardagny","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
249,1283,"La Plaine","1283 La Plaine","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
250,1284,"Chancy","1284 Chancy","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
251,1285,"Athenaz (Avusy)","1285 Athenaz (Avusy)","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
252,1286,"Soral","1286 Soral","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
253,1287,"Laconnex","1287 Laconnex","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
254,1288,"Aire-la-Ville","1288 Aire-la-Ville","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
255,1290,"Chavannes-des-Bois","1290 Chavannes-des-Bois","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
256,1290,"Versoix","1290 Versoix","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
257,1291,"Commugny","1291 Commugny","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
258,1292,"Chambésy","1292 Chambésy","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
259,1293,"Bellevue","1293 Bellevue","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
260,1294,"Genthod","1294 Genthod","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
261,1295,"Mies","1295 Mies","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
262,1295,"Tannay","1295 Tannay","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
263,1296,"Coppet","1296 Coppet","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
264,1297,"Founex","1297 Founex","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
265,1298,"Céligny","1298 Céligny","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
266,1299,"Crans-prÁs-Céligny","1299 Crans-prÁs-Céligny","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
267,1302,"Vufflens-la-Ville","1302 Vufflens-la-Ville","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
268,1303,"Penthaz","1303 Penthaz","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
269,1304,"Allens","1304 Allens","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
270,1304,"Cossonay-Ville","1304 Cossonay-Ville","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
271,1304,"Dizy","1304 Dizy","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
272,1304,"Senarclens","1304 Senarclens","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
273,1305,"Penthalaz","1305 Penthalaz","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
274,1306,"Daillens","1306 Daillens","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
275,1307,"Lussery-Villars","1307 Lussery-Villars","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
276,1308,"La Chaux-Cossonay","1308 La Chaux-Cossonay","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
277,1312,"Eclépens","1312 Eclépens","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
278,1313,"Ferreyres","1313 Ferreyres","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
279,1315,"La Sarraz","1315 La Sarraz","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
280,1316,"Chevilly","1316 Chevilly","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
281,1317,"Orny","1317 Orny","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
282,1318,"Pompaples","1318 Pompaples","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
283,1321,"Arnex-sur-Orbe","1321 Arnex-sur-Orbe","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
284,1322,"Croy","1322 Croy","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
285,1323,"Romainmôtier","1323 Romainmôtier","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
286,1324,"Premier","1324 Premier","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
287,1325,"Vaulion","1325 Vaulion","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
288,1326,"Juriens","1326 Juriens","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
289,1329,"BretonniÁres","1329 BretonniÁres","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
290,1337,"Vallorbe","1337 Vallorbe","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
291,1338,"Ballaigues","1338 Ballaigues","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
292,1341,"Orient","1341 Orient","agentuser1","Thierry Zenker","021 637 67 70","Western regional agency","Chemin des Aubépines 17-5, 1004 Lausanne"
